movieId,tmdbId,tmdbposter,genres,title
1612,32519,/esqwwwjYwMcz7HqfLCWo0H0mdx1.jpg,Comedy,"Kiss Me, Guido (1997)"
1613,108401,/oX3LxA4bg6U9HuGEcHL5wCiiLAC.jpg,Drama,Star Maps (1997)
1614,10806,/8c3JSfYkEAvwMam8GKfdAtjMeA1.jpg,Comedy,In & Out (1997)
1615,9433,/fvokkKZuhMosdpABHduMdOdIDkp.jpg,Adventure|Drama,"Edge, The (1997)"
1616,6623,/hc3p6pvIrfO4AmrVLb6qTviOwW2.jpg,Action|Thriller|War,"Peacemaker, The (1997)"
1617,2118,/rIXzJCAvyd3Ci8ipylDQ5wUKqwh.jpg,Crime|Film-Noir|Mystery|Thriller,L.A. Confidential (1997)
1619,978,/oFNAbCPeleK4XpH6VYOovHbB7vW.jpg,Adventure|Drama|War,Seven Years in Tibet (1997)
1620,9437,/m9CyzlwbXhfUPooRIAcBoE63Frg.jpg,Crime|Drama|Mystery|Thriller,Kiss the Girls (1997)
1621,29461,/2BiUNHq9QkgCUVGKwGIAyknFYdq.jpg,Drama,Soul Food (1997)
1623,10351,/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg,Horror,Wishmaster (1997)
1624,66588,/p7tsW4oUi7hHbpNtFZdMQEBj42g.jpg,Drama,"Thousand Acres, A (1997)"
1625,2649,/4b7QXyDJsDFXrwVHUNlrmezCZJC.jpg,Drama|Mystery|Thriller,"Game, The (1997)"
1626,14289,/nflONy2WMEui7uCGCAtkD1r9vnl.jpg,Action|Drama|Thriller,Fire Down Below (1997)
1627,10155,/mG4GerNC6ZVnsFTXcsTeKuj8OG.jpg,Crime|Drama|Mystery,U Turn (1997)
1629,20457,/d4T1angi2Wc03txOZSRgc1Jm1PF.jpg,Comedy|Romance,"MatchMaker, The (1997)"
1631,18355,/suCKdjHJMKjwnrZdrIdRi2gEU6x.jpg,Action|Thriller,"Assignment, The (1997)"
1633,55306,/uGoXXAGHhjdDzHmt8PkYKfSwqu3.jpg,Drama,Ulee's Gold (1997)
1635,68924,/e3j1Pn67bWos1pnBDE9GJNeAtcT.jpg,Drama,"Ice Storm, The (1997)"
1639,2255,/4vFJileWrCGaBeobCmF0tXpQCUb.jpg,Comedy|Drama|Romance,Chasing Amy (1997)
1641,9427,/xkMiZv2FPrhIAtxvEcN1jAbkHRY.jpg,Comedy|Drama,"Full Monty, The (1997)"
1642,172545,/eKbo6M5MYN0N7sOXY6pq1ABtHWf.jpg,Comedy|Drama,Indian Summer (a.k.a. Alive & Kicking) (1996)
1643,17589,/3XeSsWhorN1KncOKnWThGx4nyV3.jpg,Drama|Romance,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)"
1644,3597,/cruOfvjIqMTbOQxld8SpM8OzVnf.jpg,Horror|Mystery|Thriller,I Know What You Did Last Summer (1997)
1645,1813,/eSivb4EyOAyEum70mOSHtAWiUe3.jpg,Drama|Mystery|Thriller,The Devil's Advocate (1997)
1646,36797,/vDyCsKerUVU2tKV9K7zyOOcdvLj.jpg,Children|Comedy|Romance|Sci-Fi,RocketMan (a.k.a. Rocket Man) (1997)
1647,12628,/mZLG1QdusU9IdtQTmLkdr5t3ilv.jpg,Crime|Drama|Thriller,Playing God (1997)
1648,33344,/uBu2KizwNg1NAduWOILTDL3UqoY.jpg,Comedy|Drama,"House of Yes, The (1997)"
1649,25099,/ieNPqF60S39Hji89t9VvwpNPC9c.jpg,Documentary,"Fast, Cheap & Out of Control (1997)"
1650,45019,/hWX9fOc7BpIYETpZL9hkzQqEIwY.jpg,Drama,Washington Square (1997)
1652,62422,/3zlD32BjQhJszGXRsZJD3POshk5.jpg,Documentary,Year of the Horse (1997)
1653,782,/gPYtuvhQvP7v5F1Tqt2iQWR3Y7i.jpg,Drama|Sci-Fi|Thriller,Gattaca (1997)
1654,29911,/mB0KF5T2s6raTjiV676Umd8ciE0.jpg,Children|Drama|Fantasy,FairyTale: A True Story (1997)
1655,9827,/1V9Yw4hz0PHyY1T4ry8ARuivYxw.jpg,Drama|Horror|Thriller,Phantoms (1998)
1656,1959,/24CGT6BDh5TjaoxfUdeAg36NhBA.jpg,Drama|Romance,Swept from the Sea (1997)
1658,8067,/tk7WNEwLZepFU2yPIIkRuQOO0Q9.jpg,Romance|Thriller,"Life Less Ordinary, A (1997)"
1659,125052,/kI8WAtPfjiPygfdKcwYJUkMZyh4.jpg,Drama,Hurricane Streets (1997)
1660,45153,/33yTPcGSv7eo3FVlb7XKACHl1M8.jpg,Drama,Eve's Bayou (1997)
1661,10871,/cGUECqzHTEmzfMmvqDAG7wI6reQ.jpg,Crime|Mystery|Thriller,Switchback (1997)
1662,14398,/fxlSIqCkZSttymnSvL6RHHmr0Fh.jpg,Crime,Gang Related (1997)
1663,10890,/nqfLX1bJLUlZnfflqpUIWrGQwSv.jpg,Comedy|War,Stripes (1981)
1665,1281,/pKGGzotqkNDEL2ix4VU1bWmteK5.jpg,Comedy,Bean (1997)
1667,9770,/wXb9KGqxyrAHNygRRI1HW1BhcU.jpg,Action|Drama,Mad City (1997)
1670,14905,/9kJOjSLekn2B4hwHiGMOPEhxyrU.jpg,Drama|War,Welcome to Sarajevo (1997)
1671,14583,/8EKV1fAfLMUfTBCKYLEScljubVr.jpg,Crime|Drama|Thriller,Deceiver (1997)
1672,11975,/ljHBYpeNAUAc8AaxfDArpB2A4yg.jpg,Drama,"Rainmaker, The (1997)"
1673,4995,/gTq6MPt7SeMiJ2miHeMoNEZTz4p.jpg,Drama,Boogie Nights (1997)
1674,9281,/pQZa314NJP3ieMAj6CgPI1v7nUY.jpg,Drama|Romance|Thriller,Witness (1985)
1675,45928,/1oqfg2IBGNFAFylDK56NXo558y2.jpg,Crime|Thriller,Incognito (1997)
1676,563,/zeCD9WkhABFJmPq3SlTozXJGEtr.jpg,Action|Sci-Fi,Starship Troopers (1997)
1677,61337,/nqDcgfwBPAOW5kZzAdfXXcu3FqT.jpg,Comedy|Drama,Critical Care (1997)
1678,19931,/k2PXjfyGSQ7nMLoofsFv75XQkX7.jpg,Drama|Romance,"Joy Luck Club, The (1993)"
1679,31535,/p4ZkJG5iTrZYKNQKEM1PQYYsYTl.jpg,Comedy,Chairman of the Board (1998)
1680,10215,/wTeXRmnzNYv32l1jTMP01COOnGS.jpg,Drama|Romance,Sliding Doors (1998)
1681,9823,/rV6gISHgfmppOJ41UNFlAvNg9ZI.jpg,Action|Adventure|Fantasy,Mortal Kombat: Annihilation (1997)
1682,37165,/EelZzudHRvJmjWccWscN1S5vmI.jpg,Comedy|Drama|Sci-Fi,"Truman Show, The (1998)"
1683,45609,/wEqXtfzZfjYbCSztc4YYEc4AJJ6.jpg,Drama|Romance,"Wings of the Dove, The (1997)"
1684,38904,/j1GEqK1jTiS2aIozBWnY2RDSXZm.jpg,Drama|Romance,Mrs. Dalloway (1997)
1685,45565,/A5GdAeUX727UrGKBngMWFS6dlmM.jpg,Drama|Romance,"I Love You, I Love You Not (1996)"
1686,9407,/1wkpgNaFbXqymNTuIT8mHHYurNe.jpg,Crime|Thriller,Red Corner (1997)
1687,4824,/6Hh2ROGTRKdbUfEXVVv5fNhmXK3.jpg,Action|Thriller,"Jackal, The (1997)"
1688,9444,/dKJ6OOYlHGPARKidvP1kYJjXW29.jpg,Adventure|Animation|Children|Drama|Musical,Anastasia (1997)
1689,9414,/32UQkAUWy9NpuvJfF82xrMr2A0G.jpg,Comedy|Crime|Thriller,"Man Who Knew Too Little, The (1997)"
1690,8078,/2mavulZivbQa8XZlRA6h3hmesl7.jpg,Action|Horror|Sci-Fi,Alien: Resurrection (1997)
1693,11831,/lgoCht4up4SBgK9Clz7GDBBYDx2.jpg,Drama|Mystery,Amistad (1997)
1694,2895,/9TENkQeln0bdLnlO1VdoCd5HCSi.jpg,Drama,"Apostle, The (1997)"
1695,39177,/7CKPrOnQh7lnRX5oi7WOdYpbUEF.jpg,Drama,Artemisia (1997)
1696,19601,/a0LP0FS9qDW3RJN8GwYA2G8rBGx.jpg,Drama|War,Bent (1997)
1699,22797,/f6IlMNPHW2v9EiL9iCSYs0yQCR9.jpg,Comedy|Drama,"Butcher Boy, The (1997)"
1701,2639,/krKRthefSZlUjnzDvN4isqty0R7.jpg,Comedy|Drama,Deconstructing Harry (1997)
1702,9574,/xrbkE6g2myJPLWxNy52yL2MJJHX.jpg,Children|Comedy|Fantasy,Flubber (1997)
1703,10371,/gVjGXWTSYhc1MQUJxHxYQfaBzBi.jpg,Comedy,For Richer or Poorer (1997)
1704,489,/jq8LjngZ7XZEQge5JFTdOGMrHyZ.jpg,Drama|Romance,Good Will Hunting (1997)
1707,9714,/z6ugEdjGuY4qcX1ymdV2CTVSvKN.jpg,Children|Comedy,Home Alone 3 (1997)
1711,8197,/aBnUxDAqULcUasM5cZiMy0970ZU.jpg,Crime|Drama|Mystery,Midnight in the Garden of Good and Evil (1997)
1713,6283,/gQ3Nyb3UkRHyuiN96MNmKmREc6F.jpg,Children|Comedy,Mouse Hunt (1997)
1717,4233,/c5AyWNWooMGkJXlqLwmPQCjUwHt.jpg,Comedy|Horror|Mystery|Thriller,Scream 2 (1997)
1718,191874,/5XVSHsnvQX0T1lTmX7FlQCVjz4m.jpg,Thriller,Stranger in the House (1997)
1719,10217,/bMmbAvCJ9ZLgCQq0YxygOMQxzEZ.jpg,Drama,"Sweet Hereafter, The (1997)"
1721,597,/kHXEpyfl6zqn8a6YuozZUujufXf.jpg,Drama|Romance,Titanic (1997)
1722,714,/k3eI9q7ISgpDEu2CMwR2s6inJVp.jpg,Action|Adventure|Thriller,Tomorrow Never Dies (1997)
1726,9922,/k7Bg8WaFeSMWwxCKX2BhGjNMTjA.jpg,Action|Adventure|Drama|Sci-Fi,"Postman, The (1997)"
1727,547,/1Ptdh2fdA5xpH5Zj8AQUAp9Tdoa.jpg,Drama|Romance,"Horse Whisperer, The (1998)"
1729,184,/4XVPYOdMAizdNMSwS0SK3fPJcvR.jpg,Crime|Drama|Thriller,Jackie Brown (1997)
1730,9746,/tQOMq9k0jEm4bUXR5CPJSju7Vky.jpg,Drama,Kundun (1997)
1731,9438,/7ng43Co4ZjEcxU5RVXtUJyfAhej.jpg,Comedy,Mr. Magoo (1997)
1732,115,/aHaVjVoXeNanfwUwQ92SG7tosFM.jpg,Comedy|Crime,"Big Lebowski, The (1998)"
1733,26941,/uQnkswPJ4wDwtVd2mfxOq7Y0AH0.jpg,Drama|Romance,Afterglow (1997)
1734,27103,/f5bySDXIX09A3tbtTYHbXK1V0Nf.jpg,Comedy|Drama,My Life in Pink (Ma vie en rose) (1997)
1735,9410,/djLsfl3lm7BZKWsKfVZ2wM1ZMrP.jpg,Drama|Romance,Great Expectations (1998)
1739,32302,/qTavfpV1XWblnrfkASOxBnrdO0M.jpg,Action|Children|Comedy,3 Ninjas: High Noon On Mega Mountain (1998)
1746,12538,/b7UPxxPlvFBNBx9ebpJuuQ2WtbY.jpg,Comedy,Senseless (1998)
1747,586,/sTsMrXrTya8KpFm8lgtlQR12X7Z.jpg,Comedy,Wag the Dog (1997)
1748,2666,/yR7rapBFxBoBT0vkZQIXhLBr726.jpg,Adventure|Film-Noir|Sci-Fi|Thriller,Dark City (1998)
1752,11258,/sERY2UzVUAgJfnuePKJOiIY8MpS.jpg,Action|Crime|Thriller,Hard Rain (1998)
1753,9490,/wSCuqYd2MXxhRE98cTH9Gz7DCGD.jpg,Comedy,Half Baked (1998)
1754,9411,/v66GrbKcl1babq8BebUff0MI3m4.jpg,Crime|Drama|Fantasy|Thriller,Fallen (1998)
1755,25719,/hcWyY9VBfSmpvM9Fbu6WTfkCU9P.jpg,Comedy|Romance,Shooting Fish (1997)
1757,11220,/tE2UnYtiVQddbZ4n1rM7ixQynsq.jpg,Drama|Romance,Fallen Angels (Duo luo tian shi) (1995)
1759,21253,/qDHde9CScDykVYfwaLCvNRqAZlU.jpg,Drama,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
1760,6116,/vcFop91huEWlGh8c1qoehfTZ8OJ.jpg,Comedy,Spice World (1997)
1762,9457,/pf2Ur8Zqey437mksM86bVq7B1um.jpg,Action|Horror|Sci-Fi,Deep Rising (1998)
1767,39424,/gKjyiaUMDz4ElHJdcWFzdRBPK5I.jpg,Drama|Romance,Music From Another Room (1998)
1769,11702,/w3a8vGtEyCPypK1muKOO6h1VLAY.jpg,Action|Crime|Thriller,"Replacement Killers, The (1998)"
1770,2923,/owKZAo5QxyulBwMvHqKn4a2abNc.jpg,Crime|Romance|Thriller,B. Monkey (1998)
1771,12238,/s50uysCw1US4JpeWwAJ8PhXbAEW.jpg,Horror,Night Flier (1997)
1772,11568,/87FRtfvpH6nGhGRIDymcNGn6duK.jpg,Action|Comedy|Musical,Blues Brothers 2000 (1998)
1777,11003,/t4M6RrwBQKTqbnG9vqG339G7FCC.jpg,Comedy|Romance,"Wedding Singer, The (1998)"
1779,10153,/jrjzPjKnpJq99GPePKf64k7Fzqh.jpg,Sci-Fi|Thriller,Sphere (1998)
1783,30949,/nwPZzUywExiwOZ8zyKrqGyoguuX.jpg,Crime|Drama|Mystery|Romance|Thriller,Palmetto (1998)
1784,2898,/iQ8xiJmLsS0EoH3DhX0YdrbmRu3.jpg,Comedy|Drama|Romance,As Good as It Gets (1997)
1785,9558,/yxz2WCtYM3xmiztnpVDgG82yJ2h.jpg,Crime|Thriller,King of New York (1990)
1791,26269,/1G9PZLULbbIrb74H6BdhQGplCxf.jpg,Crime|Drama|Thriller,Twilight (1998)
1792,11808,/3uixF2pHa0whTKcYmenDrArX0II.jpg,Action|Crime|Thriller,U.S. Marshals (1998)
1793,6970,/2ek9pyqNFQbtwtXptRZxsIGkOuN.jpg,Comedy,Welcome to Woop-Woop (1997)
1794,47452,/ajcYe8jGil6NSyUQ6KkMIcNUXBI.jpg,Comedy|Drama,Love and Death on Long Island (1997)
1797,21736,/lUsTxOMn9xYS9Lt6rV5E7ezgAl3.jpg,Documentary|IMAX,Everest (1998)
1798,17941,/wg4QwknfZag1sg7M2biuLJoXAks.jpg,Thriller,Hush (1998)
1799,10668,/rQ2Sidqubi7XiHDScFe1faIz3Uv.jpg,Comedy|Crime|Drama|Mystery|Thriller,Suicide Kings (1997)
1801,9313,/mNbLk9qdBMnzBFWBrjy3Nuw9Ovi.jpg,Action|Adventure|Drama,"Man in the Iron Mask, The (1998)"
1804,42807,/yoDlDqwp83p8mc0sylVPlbKnVDy.jpg,Crime|Drama,"Newton Boys, The (1998)"
1805,617,/dI9iYo1cL81yzJkBVyNGipjSvy0.jpg,Crime|Drama|Mystery|Thriller,Wild Things (1998)
1806,36568,/lAxYiGccdBgfMGwbJYzR9o3yabu.jpg,Adventure|Children|Comedy,Paulie (1998)
1807,37272,/c1pyoTbc3xkLTIhPnj153CVUsRn.jpg,Drama,"Cool, Dry Place, A (1998)"
1809,5910,/55EBBrHskI3WzmAwGJwGXiSoHBH.jpg,Crime|Drama,Fireworks (Hana-bi) (1997)
1810,9440,/6ojWGOU5BcjZHDOwBOtxDhTWxJf.jpg,Comedy|Drama,Primary Colors (1998)
1812,32911,/ecRCn36v7NFSk2hM0Z8vpBU7WMe.jpg,Children|Comedy|Drama,Wide Awake (1998)
1816,32456,/jMJQjX9HHIm588tJWq2Tkgppzbz.jpg,Comedy|Drama,Two Girls and a Guy (1997)
1821,17127,/hWlk1coVc7HdHE1CaSthaTpXt6e.jpg,Comedy|Romance,"Object of My Affection, The (1998)"
1824,17133,/baTGnGmmNXEdYH7e2fLcrmIqAbq.jpg,Comedy|Thriller,Homegrown (1998)
1825,19848,/wcLhljCphk92Pw4j7bjy1RagFEN.jpg,Comedy|Drama,The Players Club (1998)
1826,17644,/rvIlEKdi6ghMn6Q3ZshEYjkfyLd.jpg,Adventure|Children,Barney's Great Adventure (1998)
1827,1774,/3wwTvMxQfyyuvXaXLmLXnG2Dp3Z.jpg,Comedy|Documentary,"Big One, The (1997)"
1829,30265,/uhBgCcj0rnqUevY4pRtIEbixhPf.jpg,Drama|Romance,Chinese Box (1997)
1831,2157,/kkBDPkUnYwAkWbYY2bnyf5ANObA.jpg,Action|Adventure|Sci-Fi,Lost in Space (1998)
1833,8838,/2vEQLyrH0uKgjvLzYmYc9coNrgI.jpg,Action|Drama|Thriller,Mercury Rising (1998)
1834,29193,/cwkWlWfFrvH6WW6ovX5gfGHo7ks.jpg,Crime|Drama|Mystery|Thriller,"Spanish Prisoner, The (1997)"
1835,795,/dMvup91Svpns2SfCtZ4jiSFiouV.jpg,Drama|Fantasy|Romance,City of Angels (1998)
1836,16980,/h4xnwIVcbhSAuD6rr1E1JwS4NMx.jpg,Comedy|Drama,"Last Days of Disco, The (1998)"
1837,27472,/7Beh3AbbD6hYNUa2EXKilSFTLOl.jpg,Comedy,"Odd Couple II, The (1998)"
1839,47881,/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg,Comedy,My Giant (1998)
1840,9469,/kd8hRaysUQOz7AvSorZDJHuihcJ.jpg,Drama,He Got Game (1998)
1841,12488,/pUjmmETuh6S4ObgyiUi4Huz8jZZ.jpg,Drama|Thriller,"Gingerbread Man, The (1998)"
1844,267,/6fpt82Sfpkzw4dZgKgZMVFoaMBb.jpg,Drama|Romance,Live Flesh (Carne trémula) (1997)
1845,16148,/qmgUyhyJQwHzZ7ulaYCJLBon7gG.jpg,Comedy|Mystery|Thriller,Zero Effect (1998)
1848,9449,/wJIabF2Y4tzFtMslS1NtKB1dflt.jpg,Adventure|Children|Comedy|Fantasy,"Borrowers, The (1997)"
1855,31220,/4pnYmoz8TnxHOMQPk4FNGcjyJa0.jpg,Comedy,Krippendorf's Tribe (1998)
1856,13907,/k37uIEidRu3BXlBHlFAvCn9Wsl.jpg,Documentary,Kurt & Courtney (1998)
1857,29825,/lgoH7u9atnAJ1pgjTyG9MnrJEto.jpg,Comedy,"Real Blonde, The (1997)"
1858,10622,/4dAph6WJfO5XmkXYj0LZrI31uyo.jpg,Action|Comedy,Mr. Nice Guy (Yat goh ho yan) (1997)
1859,30020,/u6GYH4HyR0BVwpqFuTOc2g4KB1L.jpg,Drama,Taste of Cherry (Ta'm e guilass) (1997)
1860,17139,/gSJgxWyuAfligoPjw395ea9ZD3v.jpg,Drama,Character (Karakter) (1997)
1862,10216,/3GwIEvxwMcU9tZO6RqkKHVPDn5z.jpg,Horror|Sci-Fi,Species II (1998)
1863,9771,/8gkKkEFVqDpPRDqZR7p3k51jVtB.jpg,Comedy,Major League: Back to the Minors (1998)
1866,9448,/4J1eAqwaf16mpgUNzaDmrQukUTm.jpg,Action|Comedy|Crime,"Big Hit, The (1998)"
1867,38618,/mdKJwKYuetImwY2aTG4wSz60mB6.jpg,Action|Adventure,Tarzan and the Lost City (1998)
1870,78373,/khV9zPcvgOjrqwlk3dI1lGojZib.jpg,Comedy|Drama,"Dancer, Texas Pop. 81 (1998)"
1873,4415,/zyPZSyRWQGXe0usHOaYR2hyAA0S.jpg,Crime|Drama|Romance|War,"Misérables, Les (1998)"
1875,55561,/r7WkwchP388eJMMeBnnFfshUvhN.jpg,Comedy,Clockwatchers (1997)
1876,8656,/nbF4Tuj4OY8btrjoOHtk64hkKbJ.jpg,Drama|Sci-Fi|Thriller,Deep Impact (1998)
1881,18937,/9CXtcslhlRPfczbmuP7CKESs6tA.jpg,Adventure|Animation|Children|Fantasy|Musical,Quest for Camelot (1998)
1882,929,/5axr56XqJH2xqkzI4j5sjzgV1Hu.jpg,Action|Sci-Fi|Thriller,Godzilla (1998)
1883,9452,/lW9B8JXVRPqJVGSpHEzCJp9n3oZ.jpg,Comedy|Drama|Romance,Bulworth (1998)
1884,1878,/u9ffgobMADj6GCafeImbov566j9.jpg,Adventure|Comedy|Drama,Fear and Loathing in Las Vegas (1998)
1885,9844,/c6RVvQXvpMxQTJD6nsUhliWxqcO.jpg,Comedy|Drama|Romance,"Opposite of Sex, The (1998)"
1887,14342,/qO1cfr4UxcwQ858Nxp470QNS3v8.jpg,Adventure|Comedy|Western,Almost Heroes (1998)
1888,9715,/6PRFM09xjGSWpXObW87CT5JELGJ.jpg,Comedy|Drama|Romance,Hope Floats (1998)
1889,26610,/uaOkGJ316qdJEMX8AQRjnpzL0P9.jpg,Drama|Mystery|Thriller,Insomnia (1997)
1891,40961,/hVIrZps5S664za9PYLLtvGviYH7.jpg,Horror|Thriller,"Ugly, The (1997)"
1892,1965,/3qVJPM6tYilp3x3ckSBb3l4NyzE.jpg,Thriller,"Perfect Murder, A (1998)"
1893,312,/bfNOcXDcwzKOlJoTtQM4lsEVxS1.jpg,Drama,Beyond Silence (Jenseits der Stille) (1996)
1894,6068,/H0xSwk150VJY3mVB0QxFk8L0r7.jpg,Adventure|Comedy|Romance,Six Days Seven Nights (1998)
1895,15037,/4lNoWkbuqJFZC19geEpnEbGBxNU.jpg,Comedy|Drama|Romance,Can't Hardly Wait (1998)
1897,37636,/qTg05RNJIvb9w4Z7XIcAZxuZmTn.jpg,Drama|Romance,High Art (1998)
1900,21334,/ik83L4ap4gYzlzGMsm2UqlIlsNe.jpg,Comedy|Drama,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
1902,32284,/Ak6Rz4dULyXPjPRKSl0z5xA8xJR.jpg,Drama|Romance,Dream for an Insomniac (1996)
1904,37410,/qo9xAVG0obbFQAIlDCpoL7plhpz.jpg,Comedy|Drama,Henry Fool (1997)
1906,53765,/a4pDbwrt528alz21qIHW0sTQDJf.jpg,Comedy|Romance,Mr. Jealousy (1997)
1907,10674,/vXjfMyXHixdEEkqcuWS6hy3EZAG.jpg,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,Mulan (1998)
1909,846,/cpvwMPMkvsZLzThJTcnh8wcNPMH.jpg,Action|Crime|Mystery|Sci-Fi|Thriller,"X-Files: Fight the Future, The (1998)"
1910,12655,/na3413fBGD0Hyiy5FOvcWYWbJ7x.jpg,Comedy|Crime|Drama,I Went Down (1997)
1911,3050,/ebomUCgc1QhtuxWiEHnmJlesv2g.jpg,Comedy,Dr. Dolittle (1998)
1912,1389,/hSL2Ta4ErgAxPEOlkkxZmrTSAET.jpg,Comedy|Crime|Drama|Romance|Thriller,Out of Sight (1998)
1913,11020,/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg,Drama|Mystery,Picnic at Hanging Rock (1975)
1914,20862,/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg,Comedy|Drama,Smoke Signals (1998)
1916,9464,/taVFuUhUWoX9YE7bb2bWkSPjC9P.jpg,Drama|Romance,Buffalo '66 (a.k.a. Buffalo 66) (1998)
1917,95,/coINnuCzcw5FMHBty8hcudMOBnO.jpg,Action|Romance|Sci-Fi|Thriller,Armageddon (1998)
1918,944,/kpC9Y0jhwTqtRlcetxbgn3crnlU.jpg,Action|Comedy|Crime|Thriller,Lethal Weapon 4 (1998)
1919,35680,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,Children|Comedy,Madeline (1998)
1920,11551,/l5laJWvcxgkoqC3nRPs9N5u55jR.jpg,Animation|Children|Fantasy|War,Small Soldiers (1998)
1921,473,/d4pDorUHjIVFiVGiJar6sF2r8TQ.jpg,Drama|Sci-Fi|Thriller,Pi (1998)
1922,102304,/dkVIN6LND6vTCw0MTnuRAbcEXJn.jpg,Drama,Whatever (1998)
1923,544,/hFtnobv2d8WrjhMPCoX4i0oMJio.jpg,Comedy|Romance,There's Something About Mary (1998)
1924,10513,/tBkJps1poCnVqWbqNfVLgAbb8br.jpg,Horror|Sci-Fi,Plan 9 from Outer Space (1959)
1926,65203,/dJxFUKiO7JTDBSUr4Nzct4iJikX.jpg,Musical,"Broadway Melody, The (1929)"
1927,143,/9gn5ce3B2vOpk9pOGeUjmFecIo5.jpg,Action|Drama|War,All Quiet on the Western Front (1930)
1928,42861,/o5TfT5lgfEfuf25S5kPG92dd8jm.jpg,Drama|Western,Cimarron (1931)
1929,33680,/2j7dxqIlGHdTaaUW9s4Z5zfp9qS.jpg,Drama|Romance,Grand Hotel (1932)
1931,12311,/jcwq5KnBr3GBZ3Iwu7yU1TjSYbq.jpg,Adventure|Drama,Mutiny on the Bounty (1935)
1932,43277,/7wkIYI2r0ICajBcCW0JlIT3zSwc.jpg,Drama|Musical,"Great Ziegfeld, The (1936)"
1933,43278,/5zNJzq2wy716GMiQxoBQd8Wx2fS.jpg,Drama,"Life of Emile Zola, The (1937)"
1934,34106,/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg,Comedy|Romance,You Can't Take It with You (1938)
1936,27367,/yD2O8BvIU5EMeIfdLx6hdP5iIn2.jpg,Drama|War,Mrs. Miniver (1942)
1937,17661,/2VhlXVPqyU2XXjCss83oXtHgage.jpg,Comedy|Drama|Musical,Going My Way (1944)
1938,28580,/5fZWKQREZ3QVNjBKMLa7NmqufnE.jpg,Drama,"Lost Weekend, The (1945)"
1939,887,/ba6GlZzRlh7OHUitFnzUF1U7gpu.jpg,Drama|War,"Best Years of Our Lives, The (1946)"
1940,33667,/vWtSqZFTrdXrelLV4KyjvR6sZ7E.jpg,Drama,Gentleman's Agreement (1947)
1941,23383,/woO9SgU2vTRMZeG0YqOLeoIqlzC.jpg,Drama,Hamlet (1948)
1942,25430,/ett22fgwPN4MvESKV1bttgdb8eu.jpg,Drama,All the King's Men (1949)
1944,11426,/dXuY3rDdu0Em3xsyPYrlhLKz9KE.jpg,Drama|Romance|War,From Here to Eternity (1953)
1945,654,/2AKM5RxGoerG5v1x4TWu36MDxqT.jpg,Crime|Drama,On the Waterfront (1954)
1946,15919,/ml29uk3ROm8rgaXfsMvp96z0C6G.jpg,Drama|Romance,Marty (1955)
1947,1725,/zRQhCSREdR9h4OzEVvwhdlZNZ6m.jpg,Drama|Musical|Romance,West Side Story (1961)
1948,5769,/7pn0MuzLX0tkBnNymdJtF52QQZV.jpg,Adventure|Comedy|Romance,Tom Jones (1963)
1949,874,/mLFfDCdSH6wetMIIbG08hg51PbD.jpg,Drama,"Man for All Seasons, A (1966)"
1950,10633,/cC3kyApHMNSfvsF67421L5IiTbc.jpg,Drama|Mystery,In the Heat of the Night (1967)
1951,17917,/t44XtV1pNAKYrb5jIRFpcBo0XSe.jpg,Drama|Musical,Oliver! (1968)
1952,3116,/jEeyGsyoiRPwwxDkR1WWNT8eoyN.jpg,Drama,Midnight Cowboy (1969)
1953,1051,/xwDi4wF0I1L5bSW08Y8GocDGjJP.jpg,Action|Crime|Thriller,"French Connection, The (1971)"
1954,1366,/9TUR3s1PMJHwDRbpm7PWQ0S7IRy.jpg,Drama,Rocky (1976)
1955,12102,/oyYtH37h8rLUxlERoD49losVvlg.jpg,Drama,Kramer vs. Kramer (1979)
1956,16619,/fxXvhczta3Pqy04JoHRfyhXuyo6.jpg,Drama,Ordinary People (1980)
1957,9443,/Ae5ABhyD30jY9rkciOVCG8nJDwO.jpg,Drama,Chariots of Fire (1981)
1958,11050,/6CRrKmRs3SIgHGeCXZKH7P9ol1b.jpg,Comedy|Drama,Terms of Endearment (1983)
1959,606,/gYNfg38sM4aSpxfC8gPkwg5UZHN.jpg,Drama|Romance,Out of Africa (1985)
1960,746,/KTirnfG6FZLKWbm8Am3EEKmZDx.jpg,Drama,"Last Emperor, The (1987)"
1961,380,/vllKYkA7eYi2UMM9yWQ1JegefBh.jpg,Drama,Rain Man (1988)
1962,403,/pSybZBTSHOrPhDjFThDE9YEhCgT.jpg,Drama,Driving Miss Daisy (1989)
1963,11485,/eYVSsMMfO2JeaiYh8n5XI8Zag8A.jpg,Comedy|Crime,Take the Money and Run (1969)
1964,466,/na0G9mmPKDWBhmLc5Rh2Eiwux6N.jpg,Drama|Mystery,Klute (1971)
1965,13820,/e3I831drBvpHe6FFb93geZxqU5c.jpg,Comedy|Sci-Fi,Repo Man (1984)
